llm,composition,es_mae,atc_mean,atc_std,atc_max,atc_q10,atc_q25,atc_q50,atc_q75,atc_q90,atc_skewness,atc_kurtosis,atc_se_sum,atc_nll_avg,atc_nll_max,atc_nll_sum,atc_lntp,atc_mtp,atc_ppl
phi3-3b,gpqa-test+mathhendrycks-test+svamp-test+theoremqa-test,0.0667086120029277,0.07203834670774605,0.052142047638509416,0.054010990484292566,0.06492356889454551,0.06639767747369872,0.0911712938910147,0.089855659987682,0.07500853646578033,0.16287651739231426,0.18155232306263214,0.10145453129183606,0.07993520908859361,0.07809274355465787,0.09688543086851807,0.11482579802072486,0.07809274355465787,0.07993520908859361
phi3-3b,gpqa-test+livemathbench-test+mathhendrycks-test+svamp-test,0.0472767519310905,0.07648137454279508,0.054677847852364084,0.053419959704437706,0.07382196095833857,0.11120327074627945,0.10274233369051186,0.09355273217826587,0.07831544166767845,0.15553708693303075,0.16921201543961356,0.0950579639326207,0.08353331575758802,0.08909026140055239,0.10027022163567689,0.17655173270216978,0.08909026140055239,0.08353331575758802
phi3-3b,gpqa-test+mathhendrycks-test+matscibench-test+svamp-test,0.0550302979216192,0.07542095901373085,0.050141010659033605,0.05416474230648136,0.06140767823118631,0.05818236500473941,0.08139417568375781,0.1053106979351804,0.08965257105681941,0.17510193310769556,0.19381531588818413,0.09925220357184814,0.08517582649602962,0.07582114976217671,0.09800787891726559,0.1262535339655369,0.07582114976217671,0.08517582649602962
phi3-3b,mathhendrycks-test+scibench-test+svamp-test+theoremqa-test,0.0784341296320067,0.08537578231460856,0.06261479011599212,0.05932750466330368,0.07065116170297987,0.06805744436270422,0.09466504222865339,0.11091311816876373,0.09346324436524536,0.174016716540165,0.1866800360985273,0.0993673506092165,0.09501033638510703,0.07031897692155802,0.09638783560256871,0.11215768360247595,0.07031897692155802,0.09501033638510703
phi3-3b,livemathbench-test+mathhendrycks-test+scibench-test+svamp-test,0.0679885028902473,0.08781931816599567,0.07082703374973191,0.057033010564427514,0.07704606544257236,0.08147310145398226,0.097102881509731,0.11580195295838325,0.09783585907310727,0.17558265074522822,0.18695335987659353,0.08884278027472307,0.10062706891647658,0.06675483675976171,0.08761160687151294,0.09679142182387505,0.06675483675976171,0.10062706891647658
phi3-3b,mathhendrycks-test+matscibench-test+scibench-test+svamp-test,0.0558766301165878,0.09487162950207859,0.07011573495836247,0.060404665928277555,0.06944160496802068,0.0652101548372344,0.09352724734336634,0.127886255966173,0.10744417502783814,0.18947294621501465,0.20067598334896358,0.1015431785397614,0.09884708247614196,0.07630862936283016,0.10031053301487489,0.1044841553511501,0.07630862936283016,0.09884708247614196
phi3-3b,livemathbench-test+mathhendrycks-test+svamp-test+theoremqa-test,0.0725035059228294,0.07585418947900528,0.059456695627878496,0.06230264193261609,0.07108387520508715,0.06362008366343959,0.08644004430282445,0.09424322251865089,0.08454790061831818,0.15693356333829328,0.17520617124353516,0.09340522499206624,0.08642893556874034,0.07709393868436594,0.09384349793735691,0.09850832429562204,0.07709393868436594,0.08642893556874034
phi3-3b,mathhendrycks-test+matscibench-test+svamp-test+theoremqa-test,0.066149821723025,0.0792751266570779,0.05515486926992541,0.054495617255214866,0.06960413260059584,0.055941776716366,0.0848455674582391,0.10672675341260222,0.0960716999717847,0.17371320870493268,0.19176336856715298,0.1098203209069453,0.08858804312261923,0.08181567664409801,0.10731983913994787,0.1041561454669196,0.08181567664409801,0.08858804312261923
phi3-3b,livemathbench-test+mathhendrycks-test+matscibench-test+svamp-test,0.0588998681718694,0.08503101569032707,0.0636289660169766,0.05951358472685525,0.06744578493641332,0.05568575746631625,0.07875103711903757,0.11425377790512939,0.10178649283577942,0.1793900425281274,0.19618703073802657,0.09554467442432144,0.09553225169052089,0.08554730405519734,0.09400904167811178,0.09989500967024192,0.08554730405519734,0.09553225169052089
phi3-3b,gpqa-test+olympiadbench-test+scibench-test+svamp-test,0.0534211172790798,0.07096547613048491,0.04920039673403042,0.05702084161702818,0.07117477228901382,0.07465759198808858,0.09079990249861156,0.10086623200625852,0.0815464108725585,0.16967558587667958,0.18693778544377568,0.10115391750699862,0.08032178456377297,0.07030981296008572,0.10000729608700838,0.11707426143697268,0.07030981296008572,0.08032178456377297
phi3-3b,gpqa-test+olympiadbench-test+svamp-test+theoremqa-test,0.0638651460995367,0.06456255627542823,0.054261753907848355,0.05318514749248295,0.05897219367707531,0.061009038997017664,0.07982027180240359,0.08427737697691083,0.07398272569092793,0.15903387355160126,0.1687907140650688,0.10543256015287608,0.07647102002799185,0.08005640965684221,0.10703270277914623,0.11835688408610764,0.08005640965684221,0.07647102002799185
phi3-3b,gpqa-test+livemathbench-test+olympiadbench-test+svamp-test,0.0510917155935438,0.06626254018021885,0.051180905159673815,0.05843368850658006,0.07267878984927938,0.418000496018841,0.09034443108186574,0.09180288873392037,0.07595286614759983,0.15707176717461785,0.17019272493952672,0.09576536435384095,0.0767670979498988,0.09419510232429337,0.09260426223265653,0.17418459657526827,0.09419510232429337,0.0767670979498988
phi3-3b,gpqa-test+matscibench-test+olympiadbench-test+svamp-test,0.0742821326174681,0.06881728828856312,0.04043649435552563,0.05571414919244612,0.05799734547819753,0.05294311162860802,0.07435419365139767,0.10437510707275081,0.0835981120555039,0.17312114752812857,0.18692806680021848,0.10847103361720194,0.07579009914017495,0.08474764288554752,0.10871258039667023,0.1263633752265362,0.08474764288554752,0.07579009914017495
phi3-3b,olympiadbench-test+scibench-test+svamp-test+theoremqa-test,0.0648259836428921,0.07974195891348886,0.05322700676544194,0.05881934286450903,0.06511589808782633,0.06624786215951464,0.0872002252224262,0.10439846430362454,0.08769772599240244,0.16797926148320633,0.18535771184473093,0.1034549787076426,0.08835859619128313,0.07910072125003609,0.10342902018194663,0.1130858479523873,0.07910072125003609,0.08835859619128313
phi3-3b,livemathbench-test+olympiadbench-test+scibench-test+svamp-test,0.0439186947926139,0.0836608902941293,0.05960978757448854,0.060846106349873905,0.07589575314869837,0.0686545769670997,0.08528113662336505,0.11143644993170228,0.09580521655120218,0.17487194394312122,0.19304549269120613,0.10029689437436558,0.09123519664788791,0.07501528455668441,0.09690593935189894,0.10112346979263334,0.07509109956805665,0.09123519664788791
phi3-3b,matscibench-test+olympiadbench-test+scibench-test+svamp-test,0.0576706659052831,0.08809346053792733,0.0586101258074168,0.06156331642910342,0.0655033951177768,0.059062984537994946,0.09090635357880687,0.12458906792743081,0.10233326613031099,0.19499983396663162,0.2027027269185843,0.10727518097221163,0.08940598554549536,0.07689076932616104,0.1085974600014947,0.10894386934667417,0.07689076932616104,0.08940598554549536
phi3-3b,livemathbench-test+olympiadbench-test+svamp-test+theoremqa-test,0.0650947607022168,0.06854625589544852,0.057318550981054574,0.060976402570703324,0.06538911871644042,0.44393779843039055,0.07334888871027294,0.0876698614567318,0.07886720376977407,0.159867487586087,0.17197105003122706,0.10561290562948689,0.07955605378286629,0.0830677925871068,0.10481148591730127,0.10459811599074505,0.0830677925871068,0.07955605378286629
phi3-3b,matscibench-test+olympiadbench-test+svamp-test+theoremqa-test,0.066717793851508,0.07459504598398733,0.04625577957852321,0.05688248921921988,0.06300372308120161,0.43831987228851244,0.07802255472164625,0.10479474458581736,0.08726160405900137,0.1749907448857739,0.1854425941327903,0.11239420535490618,0.08149645917362172,0.0881014317909652,0.10953858523051085,0.10812410273414863,0.0881014317909652,0.08149645917362172
phi3-3b,livemathbench-test+matscibench-test+olympiadbench-test+svamp-test,0.0588496812626237,0.08336636652479687,0.053071587568938094,0.05955458102456346,0.062327490616409485,0.4376438617899277,0.07373889092721406,0.11580168581793945,0.09323742622266787,0.18483391931146395,0.19670160852670956,0.10905283779187813,0.0860853801522096,0.09028581869672564,0.10817869200012771,0.10294781048769104,0.09028581869672564,0.0860853801522096
phi3-3b,gpqa-test+scibench-test+svamp-test+theoremqa-test,0.0766835486385398,0.06920633462036518,0.061845991888452155,0.07865807102824643,0.06269286877154343,0.05794080244821759,0.08691191431843005,0.09830329778694137,0.07608396619999377,0.16733963168752294,0.17688172284978945,0.1273990199048408,0.08408096257581024,0.07399143407768084,0.12753123465295013,0.13420148287148806,0.07399143407768084,0.08408096257581024
phi3-3b,gpqa-test+livemathbench-test+scibench-test+svamp-test,0.0574226082411415,0.06805006461591828,0.0562363602788145,0.07782150876108486,0.07496284756157431,0.06249926479436026,0.08376325259523885,0.10468077615380908,0.07869406593137737,0.1692309219331656,0.17858825780615478,0.12117658546629204,0.08240991495917725,0.06253231002850101,0.11986889104234906,0.10775627716070535,0.06253231002850101,0.08240991495917725
phi3-3b,gpqa-test+matscibench-test+scibench-test+svamp-test,0.0772364248612772,0.08360034336542334,0.04825413572940336,0.08115303246624678,0.062469695070449305,0.051685898040810474,0.09180187858026521,0.11954198340438824,0.09282646871687121,0.18145442413546847,0.19243133124171952,0.1284189097699425,0.08409390673673003,0.06861148668868677,0.13000181763406082,0.12851669949181732,0.06861148668868677,0.08409390673673003
phi3-3b,gpqa-test+livemathbench-test+svamp-test+theoremqa-test,0.0664893516263862,0.09293961261708503,0.07825584787285744,0.07894144484462123,0.06266385068042304,0.04888283716491794,0.07619858758684653,0.10723731791222413,0.10600445098988365,0.17170680258735485,0.18328749928325566,0.11813955555998254,0.10111486722236378,0.06383515857414639,0.11706265478851799,0.11111011573686509,0.06383515857414639,0.10111486722236378
phi3-3b,gpqa-test+matscibench-test+svamp-test+theoremqa-test,0.0663998395533598,0.06740238915905805,0.051187916422306266,0.07916616552533819,0.06344755805130306,0.05355627683385521,0.08050480632963937,0.09626715023799909,0.07592775974491468,0.1662184391467091,0.18319529360951778,0.12428867011712766,0.07404604194848655,0.06600075357788382,0.12891308306202692,0.1246722065120732,0.06600075357788382,0.07404604194848655
phi3-3b,gpqa-test+livemathbench-test+matscibench-test+svamp-test,0.0720824233452035,0.07132830075469612,0.04774153226824,0.08923443759664763,0.0606484049627505,0.048652870015985436,0.08182569021300234,0.10766246804403794,0.08251257105681942,0.17330216658165085,0.19026006570245288,0.11829012507074492,0.07717582649602961,0.056673095802568574,0.121867797952417,0.11609067569668399,0.056673095802568574,0.07717582649602961
phi3-3b,livemathbench-test+scibench-test+svamp-test+theoremqa-test,0.0824199347377386,0.07943133960397838,0.06449472549464655,0.07681782114130495,0.06751926337749431,0.054124831893337555,0.08438650202929476,0.10940822091543398,0.085453337573848,0.16743615004848225,0.1817196913065931,0.12105803859352622,0.08943714812195216,0.05896611255506793,0.12068768262967611,0.14095309465041578,0.05896611255506793,0.08943714812195216
phi3-3b,matscibench-test+scibench-test+svamp-test+theoremqa-test,0.0868064080472984,0.08256795117549619,0.052979523389194316,0.07838351007220822,0.0643241414262748,0.055303994139950116,0.09586220232830041,0.11842509763890174,0.09764564096238604,0.18204113770657196,0.19410768213017468,0.1310492936828649,0.08896305780891675,0.06591833254209604,0.13044551970566667,0.1507051017158575,0.06591833254209604,0.08896305780891675
