LLM,Benchmark,n_samples,Mean,STD,Max,Q10,Q25,Q50,Q75,Q90,Skew,Kurt,SE_sum,NLL_avg,NLL_max,NLL_sum,LNTP,MTP,PPL
phi3-3b,mathhendrycks-test,500,0.7307078507078507,0.7684770484770485,0.8025568425568425,0.825070785070785,0.8078421278421279,0.7398369798369798,0.6955469755469755,0.7172372372372372,0.5800429000429,0.5526040326040326,0.819013299013299,0.7001115401115402,0.7001115401115401,0.8091462891462892,0.7001115401115401,0.7001115401115401,0.7001115401115402
phi3-3b,gsm-test,1319,0.7392116449826097,0.7387436128644425,0.7073639915840096,0.710743269354631,0.7338314225600068,0.7426682124608184,0.7333934475503457,0.7273906135944008,0.6885997681308772,0.6695907939370518,0.7644896732362918,0.7182189016273778,0.6766370389454248,0.7505302932715017,0.7182210485636996,0.6766413328180686,0.7182210485636996
phi3-3b,olympiadbench-test,1438,0.7286144578313254,0.7486035049288061,0.7707557502738225,0.7587828587075575,0.7343236582694415,0.7031763417305585,0.7018346111719607,0.7277724534501643,0.6392182365826944,0.6179832968236583,0.795961117196057,0.7201396495071194,0.6675999452354875,0.7909227820372398,0.7201396495071194,0.6675999452354874,0.7201396495071194
